host_numcpu: 12
host_gomaxprocs: 12
host_goversion: go1.26.4
host_totalmem: 16.00 GB
host_timestamp: 2026-06-23T06:12:00Z
PASS
ok  	github.com/jokruger/kavun-benchmark/bench	0.466s
goos: darwin
goarch: amd64
pkg: github.com/jokruger/kavun-benchmark/bench/goja
cpu: Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
BenchmarkStarlark/string_concat-12           	   41398	     28982 ns/op	   25720 B/op	     420 allocs/op
BenchmarkStarlark/string_concat-12           	   41295	     29035 ns/op	   25720 B/op	     420 allocs/op
BenchmarkStarlark/string_concat-12           	   41032	     28963 ns/op	   25720 B/op	     420 allocs/op
BenchmarkStarlark/string_repeat-12           	 1289715	       924.9 ns/op	    1096 B/op	      17 allocs/op
BenchmarkStarlark/string_repeat-12           	 1302674	       921.9 ns/op	    1096 B/op	      17 allocs/op
BenchmarkStarlark/string_repeat-12           	 1299565	       919.5 ns/op	    1096 B/op	      17 allocs/op
BenchmarkStarlark/string_repeat-12           	 1295044	       934.0 ns/op	    1096 B/op	      17 allocs/op
BenchmarkStarlark/string_repeat-12           	 1282609	       923.4 ns/op	    1096 B/op	      17 allocs/op
BenchmarkStarlark/str_contains-12            	    2652	    446564 ns/op	    2200 B/op	      24 allocs/op
BenchmarkStarlark/str_contains-12            	    2632	    444379 ns/op	    2200 B/op	      24 allocs/op
BenchmarkStarlark/str_contains-12            	    2673	    443274 ns/op	    2200 B/op	      24 allocs/op
BenchmarkStarlark/str_contains-12            	    2653	    441690 ns/op	    2200 B/op	      24 allocs/op
BenchmarkStarlark/str_contains-12            	    2682	    441236 ns/op	    2200 B/op	      24 allocs/op
BenchmarkStarlark/array_dot-12               	    8084	    143571 ns/op	   17712 B/op	      32 allocs/op
BenchmarkStarlark/array_dot-12               	    8371	    142422 ns/op	   17712 B/op	      32 allocs/op
BenchmarkStarlark/array_dot-12               	    8391	    141751 ns/op	   17712 B/op	      32 allocs/op
BenchmarkStarlark/array_dot-12               	    8408	    142666 ns/op	   17712 B/op	      32 allocs/op
BenchmarkStarlark/array_dot-12               	    8002	    141937 ns/op	   17712 B/op	      32 allocs/op
PASS
ok  	github.com/jokruger/kavun-benchmark/bench/starlark	62.829s
goos: darwin
goarch: amd64
pkg: github.com/jokruger/kavun-benchmark/bench/tengo
cpu: Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
BenchmarkTengo/fib-12         	      66	  17283031 ns/op	 2632941 B/op	  317814 allocs/op
BenchmarkTengo/fib-12         	      68	  17183935 ns/op	 2632779 B/op	  317814 allocs/op
BenchmarkTengo/fib-12         	      64	  17165154 ns/op	 2632869 B/op	  317814 allocs/op
BenchmarkTengo/fib-12         	      66	  17296974 ns/op	 2632779 B/op	  317814 allocs/op
BenchmarkTengo/fib-12         	      66	  17181757 ns/op	 2632783 B/op	  317814 allocs/op
BenchmarkTengo/fib_tail-12    	   69789	     17299 ns/op	   90608 B/op	      44 allocs/op
BenchmarkTengo/fib_tail-12    	   68739	     17423 ns/op	   90608 B/op	      44 allocs/op
BenchmarkTengo/fib_tail-12    	   68100	     17438 ns/op	   90608 B/op	      44 allocs/op
BenchmarkTengo/fib_tail-12    	   67573	     17574 ns/op	   90608 B/op	      44 allocs/op
BenchmarkTengo/fib_tail-12    	   67632	     17631 ns/op	   90608 B/op	      44 allocs/op
BenchmarkTengo/loop_sum-12    	    1395	    742155 ns/op	  250304 B/op	   20006 allocs/op
BenchmarkTengo/loop_sum-12    	    1588	    760374 ns/op	  250308 B/op	   20006 allocs/op
BenchmarkTengo/loop_sum-12    	    1572	    751344 ns/op	  250304 B/op	   20006 allocs/op
BenchmarkTengo/loop_sum-12    	    1590	    766651 ns/op	  250304 B/op	   20006 allocs/op
BenchmarkTengo/loop_sum-12    	    1549	    753767 ns/op	  250304 B/op	   20006 allocs/op
BenchmarkTengo/sum_pow-12     	    1173	   1058402 ns/op	  330273 B/op	   30002 allocs/op
BenchmarkTengo/sum_pow-12     	    1140	   1048648 ns/op	  330273 B/op	   30002 allocs/op
BenchmarkTengo/sum_pow-12     	    1168	   1020424 ns/op	  330273 B/op	   30002 allocs/op
BenchmarkTengo/sum_pow-12     	    1140	   1057091 ns/op	  330273 B/op	   30002 allocs/op
BenchmarkTengo/sum_pow-12     	    1158	   1019365 ns/op	  330272 B/op	   30002 allocs/op
BenchmarkTengo/closure_counter-12         	   10000	    114540 ns/op	  106416 B/op	    2010 allocs/op
BenchmarkTengo/closure_counter-12         	   10000	    115928 ns/op	  106416 B/op	    2010 allocs/op
BenchmarkTengo/closure_counter-12         	    9284	    114580 ns/op	  106416 B/op	    2010 allocs/op
BenchmarkTengo/closure_counter-12         	   10000	    115168 ns/op	  106416 B/op	    2010 allocs/op
BenchmarkTengo/closure_counter-12         	    9730	    115819 ns/op	  106416 B/op	    2010 allocs/op
BenchmarkTengo/string_concat-12           	   25327	     47290 ns/op	  123016 B/op	     606 allocs/op
BenchmarkTengo/string_concat-12           	   25377	     50743 ns/op	  123017 B/op	     606 allocs/op
BenchmarkTengo/string_concat-12           	   25112	     48048 ns/op	  123016 B/op	     606 allocs/op
BenchmarkTengo/string_concat-12           	   25062	     47752 ns/op	  123016 B/op	     606 allocs/op
BenchmarkTengo/string_concat-12           	   24807	     48271 ns/op	  123016 B/op	     606 allocs/op
BenchmarkTengo/string_repeat-12           	   73994	     15884 ns/op	   90608 B/op	      10 allocs/op
BenchmarkTengo/string_repeat-12           	   70948	     15961 ns/op	   90608 B/op	      10 allocs/op
BenchmarkTengo/string_repeat-12           	   73320	     15953 ns/op	   90608 B/op	      10 allocs/op
BenchmarkTengo/string_repeat-12           	   74498	     16281 ns/op	   90608 B/op	      10 allocs/op
BenchmarkTengo/string_repeat-12           	   74119	     16000 ns/op	   90608 B/op	      10 allocs/op
BenchmarkTengo/str_contains-12            	    2096	    516820 ns/op	  143392 B/op	    3507 allocs/op
BenchmarkTengo/str_contains-12            	    2260	    517432 ns/op	  143392 B/op	    3507 allocs/op
BenchmarkTengo/str_contains-12            	    2264	    518798 ns/op	  143392 B/op	    3507 allocs/op
BenchmarkTengo/str_contains-12            	    2238	    518731 ns/op	  143392 B/op	    3507 allocs/op
BenchmarkTengo/str_contains-12            	    2270	    519420 ns/op	  143392 B/op	    3507 allocs/op
BenchmarkTengo/array_dot-12               	    7616	    149753 ns/op	  155992 B/op	    3527 allocs/op
BenchmarkTengo/array_dot-12               	    7731	    150956 ns/op	  155992 B/op	    3527 allocs/op
BenchmarkTengo/array_dot-12               	    7650	    150492 ns/op	  155992 B/op	    3527 allocs/op
BenchmarkTengo/array_dot-12               	    7891	    150251 ns/op	  155992 B/op	    3527 allocs/op
BenchmarkTengo/array_dot-12               	    7921	    149915 ns/op	  155992 B/op	    3527 allocs/op
PASS
ok  	github.com/jokruger/kavun-benchmark/bench/tengo	59.082s
